Status.state;NomeEntidade;NumFistel;NumServico;NumAto;NumEstacao;EnderecoEstacao;EndComplemento;SiglaUf;CodMunicipio;DesignacaoEmissao;Tecnologia;tipoTecnologia;meioAcesso;FreqTxMHz;FreqRxMHz;Azimute;CodTipoClasseEstacao
LIC-LIC-01;CLARO S.A.;50409889580;10;35352011;2373220;ST SHLS 716;LOTE 09, CONJUNTO N, BLOCO A, LOTE 09, ED. MEDICAL CENTER (COBERTURA);DF;5300108;200KG7W;GSM;;;1822.5;1727.5;0;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;35352011;2373220;ST SHLS 716;LOTE 09, CONJUNTO N, BLOCO A, LOTE 09, ED. MEDICAL CENTER (COBERTURA);DF;5300108;200KG7W;GSM;;;1822.5;1727.5;100;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;2373220;ST SHLS 716;LOTE 09, CONJUNTO N, BLOCO A, LOTE 09, ED. MEDICAL CENTER (COBERTURA);DF;5300108;200KG7W;GSM;;;1875;1780;0;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;2373220;ST SHLS 716;LOTE 09, CONJUNTO N, BLOCO A, LOTE 09, ED. MEDICAL CENTER (COBERTURA);DF;5300108;200KG7W;GSM;;;1875;1780;100;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;59602012;2373220;ST SHLS 716;LOTE 09, CONJUNTO N, BLOCO A, LOTE 09, ED. MEDICAL CENTER (COBERTURA);DF;5300108;20M0G7W;LTE;;;2640;2520;0;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;35352011;2373220;ST SHLS 716;LOTE 09, CONJUNTO N, BLOCO A, LOTE 09, ED. MEDICAL CENTER (COBERTURA);DF;5300108;200KG7W;GSM;;;1822.5;1727.5;180;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;2373220;ST SHLS 716;LOTE 09, CONJUNTO N, BLOCO A, LOTE 09, ED. MEDICAL CENTER (COBERTURA);DF;5300108;200KG7W;GSM;;;1875;1780;180;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;59602012;2373220;ST SHLS 716;LOTE 09, CONJUNTO N, BLOCO A, LOTE 09, ED. MEDICAL CENTER (COBERTURA);DF;5300108;20M0G7W;LTE;;;2640;2520;100;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;59602012;2373220;ST SHLS 716;LOTE 09, CONJUNTO N, BLOCO A, LOTE 09, ED. MEDICAL CENTER (COBERTURA);DF;5300108;20M0G7W;LTE;;;2640;2520;180;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;16942008;2784092;Q SQS 212;BLOCO E;DF;5300108;5M00G7W;WCDMA;;;2130;1940;105;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;2784092;Q SQS 212;BLOCO E;DF;5300108;5M00G7W;WCDMA;;;885;840;105;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;2784092;Q SQS 212;BLOCO E;DF;5300108;200KG7W;GSM;;;1875;1780;210;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;59602012;2784092;Q SQS 212;BLOCO E;DF;5300108;20M0G7W;LTE;;;2640;2520;300;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;16942008;2784092;Q SQS 212;BLOCO E;DF;5300108;5M00G7W;WCDMA;;;2130;1940;210;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;35352011;2784092;Q SQS 212;BLOCO E;DF;5300108;200KG7W;GSM;;;1822.5;1727.5;210;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;2784092;Q SQS 212;BLOCO E;DF;5300108;5M00G7W;WCDMA;;;885;840;300;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;59602012;2784092;Q SQS 212;BLOCO E;DF;5300108;20M0G7W;LTE;;;2640;2520;105;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;59602012;2784092;Q SQS 212;BLOCO E;DF;5300108;20M0G7W;LTE;;;2640;2520;210;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;35352011;2784092;Q SQS 212;BLOCO E;DF;5300108;200KG7W;GSM;;;1822.5;1727.5;105;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;35352011;2784092;Q SQS 212;BLOCO E;DF;5300108;200KG7W;GSM;;;1822.5;1727.5;300;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;2784092;Q SQS 212;BLOCO E;DF;5300108;5M00G7W;WCDMA;;;885;840;105;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;2784092;Q SQS 212;BLOCO E;DF;5300108;5M00G7W;WCDMA;;;885;840;300;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;2784092;Q SQS 212;BLOCO E;DF;5300108;200KG7W;GSM;;;1875;1780;105;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;2784092;Q SQS 212;BLOCO E;DF;5300108;200KG7W;GSM;;;1875;1780;300;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;35352011;2784114;Q EQN 206/207;LOTE B;DF;5300108;200KG7W;GSM;;;1822.5;1727.5;110;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;35352011;2784114;Q EQN 206/207;LOTE B;DF;5300108;200KG7W;GSM;;;1822.5;1727.5;20;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;2784114;Q EQN 206/207;LOTE B;DF;5300108;5M00G7W;WCDMA;;;885;840;110;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;2784114;Q EQN 206/207;LOTE B;DF;5300108;200KG7W;GSM;;;1875;1780;110;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;2784114;Q EQN 206/207;LOTE B;DF;5300108;200KG7W;GSM;;;1875;1780;20;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;2784114;Q EQN 206/207;LOTE B;DF;5300108;200KG7W;GSM;;;1875;1780;240;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;59602012;2784114;Q EQN 206/207;LOTE B;DF;5300108;20M0G7W;LTE;;;2640;2520;20;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;59602012;2784114;Q EQN 206/207;LOTE B;DF;5300108;20M0G7W;LTE;;;2640;2520;110;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;16942008;2784114;Q EQN 206/207;LOTE B;DF;5300108;5M00G7W;WCDMA;;;2130;1940;20;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;16942008;2784114;Q EQN 206/207;LOTE B;DF;5300108;5M00G7W;WCDMA;;;2130;1940;110;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;16942008;2784114;Q EQN 206/207;LOTE B;DF;5300108;5M00G7W;WCDMA;;;2130;1940;240;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;35352011;2784114;Q EQN 206/207;LOTE B;DF;5300108;200KG7W;GSM;;;1822.5;1727.5;240;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;2784114;Q EQN 206/207;LOTE B;DF;5300108;5M00G7W;WCDMA;;;885;840;110;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;2784114;Q EQN 206/207;LOTE B;DF;5300108;5M00G7W;WCDMA;;;885;840;20;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;59602012;2784114;Q EQN 206/207;LOTE B;DF;5300108;20M0G7W;LTE;;;2640;2520;240;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;2784114;Q EQN 206/207;LOTE B;DF;5300108;5M00G7W;WCDMA;;;885;840;20;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;2784114;Q EQN 206/207;LOTE B;DF;5300108;5M00G7W;WCDMA;;;885;840;240;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;2784114;Q EQN 206/207;LOTE B;DF;5300108;5M00G7W;WCDMA;;;885;840;240;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;16942008;2784904;Q EQN 311/312;ESCOLA CLASSE 312, AREA ESPECIAL;DF;5300108;5M00D7W;WCDMA;;;2130;1940;320;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;16942008;2784904;Q EQN 311/312;ESCOLA CLASSE 312, AREA ESPECIAL;DF;5300108;5M00D7W;WCDMA;;;2130;1940;120;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;16942008;2784904;Q EQN 311/312;ESCOLA CLASSE 312, AREA ESPECIAL;DF;5300108;5M00D7W;WCDMA;;;2130;1940;120;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;16942008;2784904;Q EQN 311/312;ESCOLA CLASSE 312, AREA ESPECIAL;DF;5300108;5M00D7W;WCDMA;;;2130;1940;320;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;2784904;Q EQN 311/312;ESCOLA CLASSE 312, AREA ESPECIAL;DF;5300108;200KG7W;GSM;;;1875;1780;320;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;35352011;2784904;Q EQN 311/312;ESCOLA CLASSE 312, AREA ESPECIAL;DF;5300108;200KG7W;GSM;;;1822.5;1727.5;320;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;2784904;Q EQN 311/312;ESCOLA CLASSE 312, AREA ESPECIAL;DF;5300108;200KG7W;GSM;;;1875;1780;120;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;35352011;2784904;Q EQN 311/312;ESCOLA CLASSE 312, AREA ESPECIAL;DF;5300108;200KG7W;GSM;;;1822.5;1727.5;120;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;2784904;Q EQN 311/312;ESCOLA CLASSE 312, AREA ESPECIAL;DF;5300108;5M00G7W;WCDMA;;;885;840;320;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;2784904;Q EQN 311/312;ESCOLA CLASSE 312, AREA ESPECIAL;DF;5300108;5M00G7W;WCDMA;;;885;840;120;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;2784904;Q EQN 311/312;ESCOLA CLASSE 312, AREA ESPECIAL;DF;5300108;200KG7W;GSM;;;1875;1780;240;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;59602012;2784904;Q EQN 311/312;ESCOLA CLASSE 312, AREA ESPECIAL;DF;5300108;20M0G7W;LTE;;;2640;2520;320;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;59602012;2784904;Q EQN 311/312;ESCOLA CLASSE 312, AREA ESPECIAL;DF;5300108;20M0G7W;LTE;;;2640;2520;120;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;35352011;2784904;Q EQN 311/312;ESCOLA CLASSE 312, AREA ESPECIAL;DF;5300108;200KG7W;GSM;;;1822.5;1727.5;240;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;2784904;Q EQN 311/312;ESCOLA CLASSE 312, AREA ESPECIAL;DF;5300108;10M0G7W;LTE;;;1875;1780;320;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;35352011;2784904;Q EQN 311/312;ESCOLA CLASSE 312, AREA ESPECIAL;DF;5300108;5M00G7W;LTE;;;1822.5;1727.5;320;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;2784904;Q EQN 311/312;ESCOLA CLASSE 312, AREA ESPECIAL;DF;5300108;5M00G7W;WCDMA;;;885;840;120;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;2784904;Q EQN 311/312;ESCOLA CLASSE 312, AREA ESPECIAL;DF;5300108;5M00G7W;WCDMA;;;885;840;320;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;2784904;Q EQN 311/312;ESCOLA CLASSE 312, AREA ESPECIAL;DF;5300108;5M00G7W;WCDMA;;;885;840;240;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;2784904;Q EQN 311/312;ESCOLA CLASSE 312, AREA ESPECIAL;DF;5300108;5M00G7W;WCDMA;;;885;840;240;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;2784904;Q EQN 311/312;ESCOLA CLASSE 312, AREA ESPECIAL;DF;5300108;10M0G7W;LTE;;;1875;1780;120;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;35352011;2784904;Q EQN 311/312;ESCOLA CLASSE 312, AREA ESPECIAL;DF;5300108;5M00G7W;LTE;;;1822.5;1727.5;120;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;59602012;2784904;Q EQN 311/312;ESCOLA CLASSE 312, AREA ESPECIAL;DF;5300108;20M0G7W;LTE;;;2640;2520;240;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;16942008;2784904;Q EQN 311/312;ESCOLA CLASSE 312, AREA ESPECIAL;DF;5300108;5M00D7W;WCDMA;;;2130;1940;240;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;16942008;2784904;Q EQN 311/312;ESCOLA CLASSE 312, AREA ESPECIAL;DF;5300108;5M00D7W;WCDMA;;;2130;1940;240;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;2784904;Q EQN 311/312;ESCOLA CLASSE 312, AREA ESPECIAL;DF;5300108;10M0G7W;LTE;;;1875;1780;240;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;2785994;SETOR SGAS;QD 604, LT 27, AV L2 (LAJE DA COBERTURA);DF;5300108;5M00G7W;WCDMA;;;885;840;0;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;2785994;SETOR SGAS;QD 604, LT 27, AV L2 (LAJE DA COBERTURA);DF;5300108;5M00G7W;WCDMA;;;885;840;145;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;2785994;SETOR SGAS;QD 604, LT 27, AV L2 (LAJE DA COBERTURA);DF;5300108;5M00G7W;WCDMA;;;885;840;255;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;2785994;SETOR SGAS;QD 604, LT 27, AV L2 (LAJE DA COBERTURA);DF;5300108;5M00G7W;WCDMA;;;885;840;0;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;2785994;SETOR SGAS;QD 604, LT 27, AV L2 (LAJE DA COBERTURA);DF;5300108;5M00G7W;WCDMA;;;885;840;145;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;2785994;SETOR SGAS;QD 604, LT 27, AV L2 (LAJE DA COBERTURA);DF;5300108;200KG7W;GSM;;;1875;1780;0;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;35352011;2785994;SETOR SGAS;QD 604, LT 27, AV L2 (LAJE DA COBERTURA);DF;5300108;200KG7W;GSM;;;1822.5;1727.5;0;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;2785994;SETOR SGAS;QD 604, LT 27, AV L2 (LAJE DA COBERTURA);DF;5300108;200KG7W;GSM;;;1875;1780;145;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;35352011;2785994;SETOR SGAS;QD 604, LT 27, AV L2 (LAJE DA COBERTURA);DF;5300108;200KG7W;GSM;;;1822.5;1727.5;145;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;2785994;SETOR SGAS;QD 604, LT 27, AV L2 (LAJE DA COBERTURA);DF;5300108;200KG7W;GSM;;;1875;1780;255;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;2785994;SETOR SGAS;QD 604, LT 27, AV L2 (LAJE DA COBERTURA);DF;5300108;5M00G7W;WCDMA;;;885;840;255;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;16942008;2785994;SETOR SGAS;QD 604, LT 27, AV L2 (LAJE DA COBERTURA);DF;5300108;5M00G7W;WCDMA;;;2130;1940;0;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;16942008;2785994;SETOR SGAS;QD 604, LT 27, AV L2 (LAJE DA COBERTURA);DF;5300108;5M00G7W;WCDMA;;;2130;1940;145;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;16942008;2785994;SETOR SGAS;QD 604, LT 27, AV L2 (LAJE DA COBERTURA);DF;5300108;5M00G7W;WCDMA;;;2130;1940;255;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;16942008;2785994;SETOR SGAS;QD 604, LT 27, AV L2 (LAJE DA COBERTURA);DF;5300108;5M00G7W;WCDMA;;;2130;1940;0;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;35352011;2785994;SETOR SGAS;QD 604, LT 27, AV L2 (LAJE DA COBERTURA);DF;5300108;200KG7W;GSM;;;1822.5;1727.5;255;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;16942008;2785994;SETOR SGAS;QD 604, LT 27, AV L2 (LAJE DA COBERTURA);DF;5300108;5M00G7W;WCDMA;;;2130;1940;145;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;16942008;2785994;SETOR SGAS;QD 604, LT 27, AV L2 (LAJE DA COBERTURA);DF;5300108;5M00G7W;WCDMA;;;2130;1940;255;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;59602012;2785994;SETOR SGAS;QD 604, LT 27, AV L2 (LAJE DA COBERTURA);DF;5300108;20M0G7W;LTE;;;2640;2520;0;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;59602012;2785994;SETOR SGAS;QD 604, LT 27, AV L2 (LAJE DA COBERTURA);DF;5300108;20M0G7W;LTE;;;2640;2520;145;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;2785994;SETOR SGAS;QD 604, LT 27, AV L2 (LAJE DA COBERTURA);DF;5300108;10M0G7W;LTE;;;1875;1780;0;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;59602012;2785994;SETOR SGAS;QD 604, LT 27, AV L2 (LAJE DA COBERTURA);DF;5300108;20M0G7W;LTE;;;2640;2520;255;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;35352011;2785994;SETOR SGAS;QD 604, LT 27, AV L2 (LAJE DA COBERTURA);DF;5300108;5M00G7W;LTE;;;1822.5;1727.5;0;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;2785994;SETOR SGAS;QD 604, LT 27, AV L2 (LAJE DA COBERTURA);DF;5300108;10M0G7W;LTE;;;1875;1780;145;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;35352011;2786036;SETOR SHIN QL 06;;DF;5300108;200KG7W;GSM;;;1822.5;1727.5;30;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;2786036;SETOR SHIN QL 06;;DF;5300108;5M00G7W;WCDMA;;;885;840;120;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;2786036;SETOR SHIN QL 06;;DF;5300108;5M00G7W;WCDMA;;;885;840;320;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;2786036;SETOR SHIN QL 06;;DF;5300108;200KG7W;GSM;;;1875;1780;30;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;2786036;SETOR SHIN QL 06;;DF;5300108;200KG7W;GSM;;;1875;1780;120;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;2786036;SETOR SHIN QL 06;;DF;5300108;200KG7W;GSM;;;1875;1780;320;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;59602012;2786036;SETOR SHIN QL 06;;DF;5300108;20M0G7W;LTE;;;2640;2520;30;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;16942008;2786036;SETOR SHIN QL 06;;DF;5300108;5M00G7W;WCDMA;;;2130;1940;120;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;35352011;2786036;SETOR SHIN QL 06;;DF;5300108;200KG7W;GSM;;;1822.5;1727.5;120;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;35352011;2786036;SETOR SHIN QL 06;;DF;5300108;200KG7W;GSM;;;1822.5;1727.5;320;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;59602012;2786036;SETOR SHIN QL 06;;DF;5300108;20M0G7W;LTE;;;2640;2520;120;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;59602012;2786036;SETOR SHIN QL 06;;DF;5300108;20M0G7W;LTE;;;2640;2520;320;FB
LIC-LIC-01;TELEFONICA BRASIL S.A.;50409146366;10;35312011;4445511;RODOVIA DF 220, 6,5 KM A PARTIR DO ACESSO DA RODOVIA DF 001;;DF;5300108;200KG7W;GSM;;;1855;1760;90;FB
LIC-LIC-01;TELEFONICA BRASIL S.A.;50409146366;10;54732021;4445511;RODOVIA DF 220, 6,5 KM A PARTIR DO ACESSO DA RODOVIA DF 001;;DF;5300108;200KG7W;GSM;;;874.5;829.5;90;FB
LIC-LIC-01;TELEFONICA BRASIL S.A.;50409146366;10;54732021;4445511;RODOVIA DF 220, 6,5 KM A PARTIR DO ACESSO DA RODOVIA DF 001;;DF;5300108;200KG7W;GSM;;;874.5;829.5;250;FB
LIC-LIC-01;TELEFONICA BRASIL S.A.;50409146366;10;54732021;4445511;RODOVIA DF 220, 6,5 KM A PARTIR DO ACESSO DA RODOVIA DF 001;;DF;5300108;40K0F1D;GSM;;;874.5;829.5;344;FB
LIC-LIC-01;TELEFONICA BRASIL S.A.;50409146366;10;54732021;4445511;RODOVIA DF 220, 6,5 KM A PARTIR DO ACESSO DA RODOVIA DF 001;;DF;5300108;40K0F8W;GSM;;;874.5;829.5;344;FB
LIC-LIC-01;TELEFONICA BRASIL S.A.;50409146366;10;54732021;4445511;RODOVIA DF 220, 6,5 KM A PARTIR DO ACESSO DA RODOVIA DF 001;;DF;5300108;30K0DXW;GSM;;;874.5;829.5;70;FB
LIC-LIC-01;TELEFONICA BRASIL S.A.;50409146366;10;54732021;4445511;RODOVIA DF 220, 6,5 KM A PARTIR DO ACESSO DA RODOVIA DF 001;;DF;5300108;40K0F1D;GSM;;;874.5;829.5;70;FB
LIC-LIC-01;TELEFONICA BRASIL S.A.;50409146366;10;54732021;4445511;RODOVIA DF 220, 6,5 KM A PARTIR DO ACESSO DA RODOVIA DF 001;;DF;5300108;30K0DXW;GSM;;;874.5;829.5;250;FB
LIC-LIC-01;TELEFONICA BRASIL S.A.;50409146366;10;54732021;4445511;RODOVIA DF 220, 6,5 KM A PARTIR DO ACESSO DA RODOVIA DF 001;;DF;5300108;30K0DXW;GSM;;;874.5;829.5;344;FB
LIC-LIC-01;TELEFONICA BRASIL S.A.;50409146366;10;54732021;4445511;RODOVIA DF 220, 6,5 KM A PARTIR DO ACESSO DA RODOVIA DF 001;;DF;5300108;5M00G7W;WCDMA;;;874.5;829.5;250;FB
LIC-LIC-01;TELEFONICA BRASIL S.A.;50409146366;10;54732021;4445511;RODOVIA DF 220, 6,5 KM A PARTIR DO ACESSO DA RODOVIA DF 001;;DF;5300108;5M00G7W;WCDMA;;;874.5;829.5;0;FB
LIC-LIC-01;TELEFONICA BRASIL S.A.;50409146366;10;54732021;4445511;RODOVIA DF 220, 6,5 KM A PARTIR DO ACESSO DA RODOVIA DF 001;;DF;5300108;30K0DXW;GSM;;;874.5;829.5;70;FB
LIC-LIC-01;TELEFONICA BRASIL S.A.;50409146366;10;54732021;4445511;RODOVIA DF 220, 6,5 KM A PARTIR DO ACESSO DA RODOVIA DF 001;;DF;5300108;30K0DXW;GSM;;;874.5;829.5;250;FB
LIC-LIC-01;TELEFONICA BRASIL S.A.;50409146366;10;54732021;4445511;RODOVIA DF 220, 6,5 KM A PARTIR DO ACESSO DA RODOVIA DF 001;;DF;5300108;40K0F8W;GSM;;;874.5;829.5;250;FB
LIC-LIC-01;TELEFONICA BRASIL S.A.;50409146366;10;54732021;4445511;RODOVIA DF 220, 6,5 KM A PARTIR DO ACESSO DA RODOVIA DF 001;;DF;5300108;40K0F8W;GSM;;;874.5;829.5;344;FB
LIC-LIC-01;TELEFONICA BRASIL S.A.;50409146366;10;54732021;4445511;RODOVIA DF 220, 6,5 KM A PARTIR DO ACESSO DA RODOVIA DF 001;;DF;5300108;40K0F3E;GSM;;;874.5;829.5;70;FB
LIC-LIC-01;TELEFONICA BRASIL S.A.;50409146366;10;54732021;4445511;RODOVIA DF 220, 6,5 KM A PARTIR DO ACESSO DA RODOVIA DF 001;;DF;5300108;40K0F3E;GSM;;;874.5;829.5;70;FB
LIC-LIC-01;TELEFONICA BRASIL S.A.;50409146366;10;54732021;4445511;RODOVIA DF 220, 6,5 KM A PARTIR DO ACESSO DA RODOVIA DF 001;;DF;5300108;40K0G1D;GSM;;;874.5;829.5;70;FB
LIC-LIC-01;TELEFONICA BRASIL S.A.;50409146366;10;54732021;4445511;RODOVIA DF 220, 6,5 KM A PARTIR DO ACESSO DA RODOVIA DF 001;;DF;5300108;40K0G1D;GSM;;;874.5;829.5;250;FB
LIC-LIC-01;TELEFONICA BRASIL S.A.;50409146366;10;54732021;4445511;RODOVIA DF 220, 6,5 KM A PARTIR DO ACESSO DA RODOVIA DF 001;;DF;5300108;40K0F3E;GSM;;;874.5;829.5;344;FB
LIC-LIC-01;TELEFONICA BRASIL S.A.;50409146366;10;54732021;4445511;RODOVIA DF 220, 6,5 KM A PARTIR DO ACESSO DA RODOVIA DF 001;;DF;5300108;40K0F8W;GSM;;;874.5;829.5;344;FB
LIC-LIC-01;TELEFONICA BRASIL S.A.;50409146366;10;54732021;4445511;RODOVIA DF 220, 6,5 KM A PARTIR DO ACESSO DA RODOVIA DF 001;;DF;5300108;40K0F8W;GSM;;;874.5;829.5;70;FB
LIC-LIC-01;TELEFONICA BRASIL S.A.;50409146366;10;54732021;4445511;RODOVIA DF 220, 6,5 KM A PARTIR DO ACESSO DA RODOVIA DF 001;;DF;5300108;40K0F1D;GSM;;;874.5;829.5;250;FB
LIC-LIC-01;TELEFONICA BRASIL S.A.;50409146366;10;54732021;4445511;RODOVIA DF 220, 6,5 KM A PARTIR DO ACESSO DA RODOVIA DF 001;;DF;5300108;30K0DXW;GSM;;;874.5;829.5;344;FB
LIC-LIC-01;TELEFONICA BRASIL S.A.;50409146366;10;54732021;4445511;RODOVIA DF 220, 6,5 KM A PARTIR DO ACESSO DA RODOVIA DF 001;;DF;5300108;30K0DXW;GSM;;;874.5;829.5;250;FB
LIC-LIC-01;TELEFONICA BRASIL S.A.;50409146366;10;54732021;4445511;RODOVIA DF 220, 6,5 KM A PARTIR DO ACESSO DA RODOVIA DF 001;;DF;5300108;30K0DXW;GSM;;;874.5;829.5;70;FB
LIC-LIC-01;TELEFONICA BRASIL S.A.;50409146366;10;54732021;4445511;RODOVIA DF 220, 6,5 KM A PARTIR DO ACESSO DA RODOVIA DF 001;;DF;5300108;40K0F1D;GSM;;;874.5;829.5;70;FB
LIC-LIC-01;TELEFONICA BRASIL S.A.;50409146366;10;54732021;4445511;RODOVIA DF 220, 6,5 KM A PARTIR DO ACESSO DA RODOVIA DF 001;;DF;5300108;40K0GXW;GSM;;;874.5;829.5;70;FB
LIC-LIC-01;TELEFONICA BRASIL S.A.;50409146366;10;54732021;4445511;RODOVIA DF 220, 6,5 KM A PARTIR DO ACESSO DA RODOVIA DF 001;;DF;5300108;30K0DXW;GSM;;;874.5;829.5;250;FB
LIC-LIC-01;TELEFONICA BRASIL S.A.;50409146366;10;54732021;4445511;RODOVIA DF 220, 6,5 KM A PARTIR DO ACESSO DA RODOVIA DF 001;;DF;5300108;40K0F1D;GSM;;;874.5;829.5;250;FB
LIC-LIC-01;TELEFONICA BRASIL S.A.;50409146366;10;54732021;4445511;RODOVIA DF 220, 6,5 KM A PARTIR DO ACESSO DA RODOVIA DF 001;;DF;5300108;40K0GXW;GSM;;;874.5;829.5;250;FB
LIC-LIC-01;TELEFONICA BRASIL S.A.;50409146366;10;54732021;4445511;RODOVIA DF 220, 6,5 KM A PARTIR DO ACESSO DA RODOVIA DF 001;;DF;5300108;30K0DXW;GSM;;;874.5;829.5;344;FB
LIC-LIC-01;TELEFONICA BRASIL S.A.;50409146366;10;54732021;4445511;RODOVIA DF 220, 6,5 KM A PARTIR DO ACESSO DA RODOVIA DF 001;;DF;5300108;40K0F1D;GSM;;;874.5;829.5;344;FB
